Entity,Code,Year,discards
Channel Islands,OWID_CIS,2002,90.777276001
Channel Islands,OWID_CIS,2003,77.108338285
Channel Islands,OWID_CIS,2004,59.021765079999994
Channel Islands,OWID_CIS,2005,65.02007695299999
Channel Islands,OWID_CIS,2006,80.76525984599999
Channel Islands,OWID_CIS,2007,91.50696869999999
Channel Islands,OWID_CIS,2008,82.35393938700001
Channel Islands,OWID_CIS,2009,78.38986361529999
Channel Islands,OWID_CIS,2010,25.442823688
Channel Islands,OWID_CIS,2011,0.23580014719999998
Channel Islands,OWID_CIS,2012,0.21672719499999998
Channel Islands,OWID_CIS,2013,0.065618611
Channel Islands,OWID_CIS,2014,0.41768298000000004
Channel Islands,OWID_CIS,2015,349.431540547
Channel Islands,OWID_CIS,2016,882.423751778
Channel Islands,OWID_CIS,2017,740.38290634
Channel Islands,OWID_CIS,2018,795.780933146
Chile,CHL,1950,3175.580342
Chile,CHL,1951,3921.9108579999997
Chile,CHL,1952,5537.707442000001
Chile,CHL,1953,5315.707876
Chile,CHL,1954,4718.503094
Chile,CHL,1955,6824.462170000001
Chile,CHL,1956,5927.129906
Chile,CHL,1957,5799.468726
Chile,CHL,1958,5484.475258
Chile,CHL,1959,5548.700432969999
Chile,CHL,1960,6595.7614544670005
Chile,CHL,1961,7092.538196648
Chile,CHL,1962,7742.10865799
Chile,CHL,1963,9432.295676546999
Chile,CHL,1964,8971.52463992
Chile,CHL,1965,7762.95643021
Chile,CHL,1966,12575.94304122
Chile,CHL,1967,7547.23823579
Chile,CHL,1968,14959.754969299998
Chile,CHL,1969,12167.899963759999
Chile,CHL,1970,85778.10663979998
Chile,CHL,1971,18161.00013936
Chile,CHL,1972,13791.6796216
Chile,CHL,1973,13096.796141965999
Chile,CHL,1974,16783.5196382
Chile,CHL,1975,35163.5192516
Chile,CHL,1976,18899.920993900003
Chile,CHL,1977,43625.4679159
Chile,CHL,1978,65707.7689811
Chile,CHL,1979,30108.471154
Chile,CHL,1980,26746.172538
Chile,CHL,1981,47446.0389129
Chile,CHL,1982,63465.389964400005
Chile,CHL,1983,71723.121496
Chile,CHL,1984,58411.9692567
Chile,CHL,1985,58548.752856
Chile,CHL,1986,49931.578390069
Chile,CHL,1987,73828.34731465601
Chile,CHL,1988,82946.110545
Chile,CHL,1989,95118.2094595
Chile,CHL,1990,96230.05192949998
Chile,CHL,1991,117306.57658499999
Chile,CHL,1992,122935.5309236
Chile,CHL,1993,115661.82624309999
Chile,CHL,1994,140971.6695929
Chile,CHL,1995,153691.7338649
Chile,CHL,1996,141225.387766
Chile,CHL,1997,107979.78071800001
Chile,CHL,1998,66647.326705
Chile,CHL,1999,51796.3299622
Chile,CHL,2000,50696.9961797
Chile,CHL,2001,66199.4319866
Chile,CHL,2002,53401.0991998
Chile,CHL,2003,58196.3758652
Chile,CHL,2004,59530.830527000006
Chile,CHL,2005,54761.621222
Chile,CHL,2006,51379.754634
Chile,CHL,2007,48691.229540661996
Chile,CHL,2008,35984.020026
Chile,CHL,2009,34806.4300774
Chile,CHL,2010,27842.050438
Chile,CHL,2011,11651.7728598
Chile,CHL,2012,12566.274840200002
Chile,CHL,2013,12223.4437414
Chile,CHL,2014,13208.565223000001
Chile,CHL,2015,5534.346329
Chile,CHL,2016,4998.133458
Chile,CHL,2017,6895.617994
Chile,CHL,2018,7705.248903
China,CHN,1950,3778.641540561
China,CHN,1951,5369.429738049
China,CHN,1952,6684.208356986
China,CHN,1953,6736.675596553
China,CHN,1954,8131.629679431
China,CHN,1955,8886.484370830001
China,CHN,1956,10589.603185813
China,CHN,1957,10139.54277694
China,CHN,1958,10220.134195141001
China,CHN,1959,10457.714347448999
China,CHN,1960,10429.496251862998
China,CHN,1961,11224.553395587
China,CHN,1962,12346.981976194
China,CHN,1963,12963.975017595001
China,CHN,1964,13698.77808176
China,CHN,1965,14922.607823551003
China,CHN,1966,15881.189352553003
China,CHN,1967,15549.624322503003
China,CHN,1968,16224.782320125
China,CHN,1969,16392.07505637
China,CHN,1970,25903.346934410994
China,CHN,1971,28171.593746150003
China,CHN,1972,33178.03923370001
China,CHN,1973,35145.38370473
China,CHN,1974,36241.97790982999
China,CHN,1975,40180.55343449999
China,CHN,1976,48512.95566016
China,CHN,1977,55975.463145550006
China,CHN,1978,55359.72552274
China,CHN,1979,52402.53145515001
China,CHN,1980,43631.424980463
China,CHN,1981,38066.62783871
China,CHN,1982,69878.25246309998
China,CHN,1983,72061.1060438
China,CHN,1984,75031.93697214698
China,CHN,1985,96102.90916121
China,CHN,1986,99034.104002672
China,CHN,1987,109783.47065104
China,CHN,1988,126532.06926663
China,CHN,1989,140178.22894065
China,CHN,1990,150743.89100472702
China,CHN,1991,156877.802802406
China,CHN,1992,155771.53198328003
China,CHN,1993,159818.55034289998
China,CHN,1994,163100.74056579996
China,CHN,1995,173222.3003857
China,CHN,1996,186188.47511984
China,CHN,1997,187261.24659233502
China,CHN,1998,188390.926151524
China,CHN,1999,180245.944387
China,CHN,2000,190247.12431210006
China,CHN,2001,221691.66179210003
China,CHN,2002,228182.34692670003
China,CHN,2003,230482.41480896
China,CHN,2004,224643.50917260002
China,CHN,2005,225207.12561927002
China,CHN,2006,224899.00826539996
China,CHN,2007,230375.39370190003
China,CHN,2008,218143.63426150003
China,CHN,2009,223154.27192685005
China,CHN,2010,244193.22563154003
China,CHN,2011,188678.97427302002
China,CHN,2012,178876.45956811003
China,CHN,2013,183145.10446429002
China,CHN,2014,746885.2748434
China,CHN,2015,806419.6975220398
China,CHN,2016,806678.1171090701
China,CHN,2017,815807.3979772802
China,CHN,2018,609408.7598343301
Colombia,COL,1950,957.999947
Colombia,COL,1951,957.9999539999999
Colombia,COL,1952,958.000024
Colombia,COL,1953,957.9999529999999
Colombia,COL,1954,958.00003
Colombia,COL,1955,958.000011
Colombia,COL,1956,958.000062
Colombia,COL,1957,1915.999945
Colombia,COL,1958,6706.00001
Colombia,COL,1959,9579.999890000001
Colombia,COL,1960,9579.99957
Colombia,COL,1961,17243.99908
Colombia,COL,1962,17243.99998
Colombia,COL,1963,17243.9994
Colombia,COL,1964,13522.222630000002
Colombia,COL,1965,11962.22231
Colombia,COL,1966,11428.395061182
Colombia,COL,1967,26462.99999
Colombia,COL,1968,30384.0696558038
Colombia,COL,1969,5188.068363514
Colombia,COL,1970,13166.677534819999
Colombia,COL,1971,12983.952400929998
Colombia,COL,1972,11747.49775932
Colombia,COL,1973,17235.276376611997
Colombia,COL,1974,15028.006976004
Colombia,COL,1975,15006.0048506
Colombia,COL,1976,6050.94399642
Colombia,COL,1977,20274.78140616
Colombia,COL,1978,7300.154020712001
Colombia,COL,1979,10148.04388122
Colombia,COL,1980,8723.10434854
Colombia,COL,1981,11971.325871179999
Colombia,COL,1982,20632.830478104996
Colombia,COL,1983,17335.683061819
Colombia,COL,1984,30297.8839046
Colombia,COL,1985,24209.544921949997
Colombia,COL,1986,27868.15559387
Colombia,COL,1987,23406.699386490003
Colombia,COL,1988,26570.3107001
Colombia,COL,1989,25751.40441221
Colombia,COL,1990,23577.12185584
Colombia,COL,1991,60178.718987500004
Colombia,COL,1992,27285.959014199998
Colombia,COL,1993,16752.412227329998
Colombia,COL,1994,18142.50244059
Colombia,COL,1995,14345.929919960001
Colombia,COL,1996,15450.629795289999
Colombia,COL,1997,16364.240659994002
Colombia,COL,1998,21123.903110913
Colombia,COL,1999,10369.078552661
Colombia,COL,2000,16486.832535571997
Colombia,COL,2001,17301.506381794003
Colombia,COL,2002,4975.655445309
Colombia,COL,2003,16569.327632558
Colombia,COL,2004,9334.851845874
Colombia,COL,2005,3317.4421739429995
Colombia,COL,2006,4569.193195789
Colombia,COL,2007,5882.170004
Colombia,COL,2008,7167.690170999999
Colombia,COL,2009,8403.69015
Colombia,COL,2010,3143.0671789
Colombia,COL,2011,3453.047424
Colombia,COL,2012,1777.9821760999998
Colombia,COL,2013,6694.2122205000005
Colombia,COL,2014,3123.4692287
Colombia,COL,2015,5076.9233677
Colombia,COL,2016,5915.0349645999995
Colombia,COL,2017,11301.504531199998
Colombia,COL,2018,2406.9057165000004
Comoros,COM,2007,858.7592
Comoros,COM,2011,8317.64
Comoros,COM,2012,17901.408799999997
Comoros,COM,2013,8317.64
Comoros,COM,2014,26301.056
Comoros,COM,2015,25137.127999999997
Comoros,COM,2016,36738.096
Comoros,COM,2017,45147.84
Comoros,COM,2018,38566.4936
Congo,COG,1950,42.12
Congo,COG,1951,41.65714286
Congo,COG,1952,102.9857143
Congo,COG,1953,122.19428570000001
Congo,COG,1954,140.94
Congo,COG,1955,159.2228571
Congo,COG,1956,177.0428571
Congo,COG,1957,194.4
Congo,COG,1958,211.2942857
Congo,COG,1959,4102.9640301
Congo,COG,1960,8029.104873
Congo,COG,1961,11874.4653857
Congo,COG,1962,15620.7627071
Congo,COG,1963,19304.7939871
Congo,COG,1964,22908.04494
Congo,COG,1965,26412.926984299997
Congo,COG,1966,29837.491558600002
Congo,COG,1967,33181.7386629
Congo,COG,1968,36534.7931885
Congo,COG,1969,37494.570530900004
Congo,COG,1970,33385.5370801
Congo,COG,1971,33791.6305262
Congo,COG,1972,34158.9869931
Congo,COG,1973,37888.8563062
Congo,COG,1974,41705.193645399995
Congo,COG,1975,42481.0375408
Congo,COG,1976,48747.900502300006
Congo,COG,1977,53921.80254
Congo,COG,1978,57885.06714379999
Congo,COG,1979,60519.27532380001
Congo,COG,1980,61761.58475692
Congo,COG,1981,53433.16363999999
Congo,COG,1982,44399.43272
Congo,COG,1983,35076.141820000004
Congo,COG,1984,25928.019999999997
Congo,COG,1985,17432.971010914
Congo,COG,1986,10065.61588031
Congo,COG,1987,6999.6892544580005
Congo,COG,1988,4048.9030082959994
Congo,COG,1989,1306.0622643119998
Congo,COG,1990,1600.271141544
Congo,COG,1991,1816.659595227
Congo,COG,1992,1935.0027209109999
Congo,COG,1993,1778.6156409149999
Congo,COG,1994,1816.530302497
Congo,COG,1995,1848.0875578510002
Congo,COG,1996,1872.714256103
Congo,COG,1997,1889.6942569999999
Congo,COG,1998,1901.5379890000002
Congo,COG,1999,1907.1274649999998
Congo,COG,2000,2007.8333382
Congo,COG,2001,2271.1057838
Congo,COG,2002,2170.4691395
Congo,COG,2003,1890.3560907
Congo,COG,2004,1131.5061716999999
Congo,COG,2005,588.4286472
Congo,COG,2006,960.9899055899999
Congo,COG,2007,893.6627569999999
Congo,COG,2008,917.7073808
Congo,COG,2009,1535.67597216
Congo,COG,2010,1084.7178583
Congo,COG,2011,1247.8872809499999
Congo,COG,2012,1349.21484128
Congo,COG,2013,1163.32361072
Congo,COG,2014,1108.42198269
Congo,COG,2015,966.1939525399999
Congo,COG,2016,845.7975273799999
Congo,COG,2017,725.40109707
Congo,COG,2018,601.99096356
Cook Islands,COK,1994,2.752224066
Cook Islands,COK,1995,1.805067833
Cook Islands,COK,1996,0.000129398
Cook Islands,COK,2002,109.6475298
Cook Islands,COK,2003,363.49930839999996
Cook Islands,COK,2004,859.6903073999999
Cook Islands,COK,2005,1048.9288470000001
Cook Islands,COK,2006,800.8268403
Cook Islands,COK,2007,1056.17155
Cook Islands,COK,2008,809.2069658
Cook Islands,COK,2009,436.67038039999994
Cook Islands,COK,2010,1657.964825
Cook Islands,COK,2011,1184.1072199999999
Cook Islands,COK,2012,1782.7650170000002
Cook Islands,COK,2013,625.1527723999999
Cook Islands,COK,2014,626.8418892000001
Cook Islands,COK,2015,564.2362952
Cook Islands,COK,2016,600.8341604
Cook Islands,COK,2017,1222.624863
Cook Islands,COK,2018,1321.523371
Costa Rica,CRI,1950,662.2
Costa Rica,CRI,1951,662.2
Costa Rica,CRI,1952,713.2
Costa Rica,CRI,1953,662.2
Costa Rica,CRI,1954,692.2
Costa Rica,CRI,1955,1324.4
Costa Rica,CRI,1956,1324.4
Costa Rica,CRI,1957,1326.0555
Costa Rica,CRI,1958,2650.4555
Costa Rica,CRI,1959,4635.4
Costa Rica,CRI,1960,7304.2
Costa Rica,CRI,1961,7289.2
Costa Rica,CRI,1962,7284.2
Costa Rica,CRI,1963,8012.4
Costa Rica,CRI,1964,12581.8
Costa Rica,CRI,1965,11257.4
Costa Rica,CRI,1966,11919.6
Costa Rica,CRI,1967,11919.6
Costa Rica,CRI,1968,15956.549999996
Costa Rica,CRI,1969,12999.55
Costa Rica,CRI,1970,17747.949999999
Costa Rica,CRI,1971,26706.750000005
Costa Rica,CRI,1972,20115.900657587
Costa Rica,CRI,1973,24216.897622578
Costa Rica,CRI,1974,24465.568
Costa Rica,CRI,1975,24255.380784311994
Costa Rica,CRI,1976,20350.7275556
Costa Rica,CRI,1977,15439.308235256
Costa Rica,CRI,1978,17145.479271684
Costa Rica,CRI,1979,20579.4816434
Costa Rica,CRI,1980,24099.674929741
Costa Rica,CRI,1981,31346.541905713
Costa Rica,CRI,1982,30470.787974525
Costa Rica,CRI,1983,18222.651923906997
Costa Rica,CRI,1984,29708.546127917
Costa Rica,CRI,1985,58047.826792816995
Costa Rica,CRI,1986,58141.80372545701
Costa Rica,CRI,1987,39909.269502905
Costa Rica,CRI,1988,37123.023347999995
Costa Rica,CRI,1989,33623.066258296996
Costa Rica,CRI,1990,33079.347499999996
Costa Rica,CRI,1991,17033.601100516
Costa Rica,CRI,1992,21804.649313279002
Costa Rica,CRI,1993,30391.702608241994
Costa Rica,CRI,1994,34095.926056713
Costa Rica,CRI,1995,32573.476314210002
Costa Rica,CRI,1996,30402.868121644005
Costa Rica,CRI,1997,26956.980145732
Costa Rica,CRI,1998,21268.98177928
Costa Rica,CRI,1999,24631.23859575
Costa Rica,CRI,2000,17900.853556576996
Costa Rica,CRI,2001,23551.08264676
Costa Rica,CRI,2002,20496.710561199998
Costa Rica,CRI,2003,18589.161242538
Costa Rica,CRI,2004,23186.86596184
Costa Rica,CRI,2005,23372.49062298
Costa Rica,CRI,2006,25598.80960469
Costa Rica,CRI,2007,24205.748642197
Costa Rica,CRI,2008,29537.800552000004
Costa Rica,CRI,2009,29072.472260000002
Costa Rica,CRI,2010,22471.546838
Costa Rica,CRI,2011,26063.053835
Costa Rica,CRI,2012,27622.979146
Costa Rica,CRI,2013,26854.266289
Costa Rica,CRI,2014,29275.411411
Costa Rica,CRI,2015,29651.465999
Costa Rica,CRI,2016,30288.749798
Costa Rica,CRI,2017,20646.898981343
Costa Rica,CRI,2018,20646.62847
Cote d'Ivoire,CIV,1950,355.58920088
Cote d'Ivoire,CIV,1951,495.89246843
Cote d'Ivoire,CIV,1952,870.18667919
Cote d'Ivoire,CIV,1953,1363.90865175
Cote d'Ivoire,CIV,1954,2024.2157622099999
Cote d'Ivoire,CIV,1955,2369.79524766
Cote d'Ivoire,CIV,1956,2392.71257912
Cote d'Ivoire,CIV,1957,2437.4747595999997
Cote d'Ivoire,CIV,1958,2773.552368
Cote d'Ivoire,CIV,1959,3747.6794534999995
Cote d'Ivoire,CIV,1960,3874.9292751999997
Cote d'Ivoire,CIV,1961,5229.4095299
Cote d'Ivoire,CIV,1962,5460.346653400001
Cote d'Ivoire,CIV,1963,5476.7807993999995
Cote d'Ivoire,CIV,1964,5710.6472642
Cote d'Ivoire,CIV,1965,6182.771665900001
Cote d'Ivoire,CIV,1966,7810.5312373
Cote d'Ivoire,CIV,1967,7596.3508239
Cote d'Ivoire,CIV,1968,6460.5032264
Cote d'Ivoire,CIV,1969,7089.7989613
Cote d'Ivoire,CIV,1970,5208.815392
Cote d'Ivoire,CIV,1971,3743.8591688
Cote d'Ivoire,CIV,1972,4078.2643696
Cote d'Ivoire,CIV,1973,4208.0259539
Cote d'Ivoire,CIV,1974,3285.8440699200005
Cote d'Ivoire,CIV,1975,3067.89770057
Cote d'Ivoire,CIV,1976,3322.1964701299994
Cote d'Ivoire,CIV,1977,4381.378425579999
Cote d'Ivoire,CIV,1978,4175.36361178
Cote d'Ivoire,CIV,1979,3737.7990437169997
Cote d'Ivoire,CIV,1980,4138.832748262
Cote d'Ivoire,CIV,1981,3901.8372298
Cote d'Ivoire,CIV,1982,3643.6641758
Cote d'Ivoire,CIV,1983,3869.3978407
Cote d'Ivoire,CIV,1984,2766.79781233
Cote d'Ivoire,CIV,1985,3666.476580193
Cote d'Ivoire,CIV,1986,3827.86377116
Cote d'Ivoire,CIV,1987,3837.7753730100007
Cote d'Ivoire,CIV,1988,3787.78895667
Cote d'Ivoire,CIV,1989,3449.94751863
Cote d'Ivoire,CIV,1990,3305.0031718799996
Cote d'Ivoire,CIV,1991,3958.75339086
Cote d'Ivoire,CIV,1992,4930.9569818
Cote d'Ivoire,CIV,1993,5139.9540891999995
Cote d'Ivoire,CIV,1994,4601.2595267
Cote d'Ivoire,CIV,1995,4744.2431712
Cote d'Ivoire,CIV,1996,5142.375493099999
Cote d'Ivoire,CIV,1997,4711.238547999999
Cote d'Ivoire,CIV,1998,4290.0915909000005
Cote d'Ivoire,CIV,1999,3881.9613928
Cote d'Ivoire,CIV,2000,3502.6828917
Cote d'Ivoire,CIV,2001,3096.1997880000004
Cote d'Ivoire,CIV,2002,2572.7433981900003
Cote d'Ivoire,CIV,2003,1339.8912864
Cote d'Ivoire,CIV,2004,1357.7157296
Cote d'Ivoire,CIV,2005,2494.7125199
Cote d'Ivoire,CIV,2006,1103.0294439
Cote d'Ivoire,CIV,2007,1103.8518033999999
Cote d'Ivoire,CIV,2008,1127.2363608
Cote d'Ivoire,CIV,2009,1387.7492217
Cote d'Ivoire,CIV,2010,1532.9189802
Cote d'Ivoire,CIV,2011,338.75931449
Cote d'Ivoire,CIV,2012,919.78495705
Cote d'Ivoire,CIV,2013,759.9080779000001
Cote d'Ivoire,CIV,2014,600.95041569
Cote d'Ivoire,CIV,2015,441.167005983
Cote d'Ivoire,CIV,2016,727.57768488
Cote d'Ivoire,CIV,2017,795.44219482
Cote d'Ivoire,CIV,2018,708.5014041700001
Croatia,HRV,1950,1342.975218795
Croatia,HRV,1951,1380.974999997
Croatia,HRV,1952,1327.6500000449998
Croatia,HRV,1953,1060.424999995
Croatia,HRV,1954,1088.924999978
Croatia,HRV,1955,1301.246433898
Croatia,HRV,1956,1292.776381552
Croatia,HRV,1957,1360.5285304489998
Croatia,HRV,1958,1478.265734967
Croatia,HRV,1959,1354.370604223
Croatia,HRV,1960,1637.352050938
Croatia,HRV,1961,1717.459464458
Croatia,HRV,1962,1761.7084389810002
Croatia,HRV,1963,1760.0902613140001
Croatia,HRV,1964,2240.056763647
Croatia,HRV,1965,2444.383951751
Croatia,HRV,1966,2272.818968042
Croatia,HRV,1967,2280.6843860540002
Croatia,HRV,1968,2464.475966716
Croatia,HRV,1969,2380.099232613
Croatia,HRV,1970,2192.212508918
Croatia,HRV,1971,2333.876972606
Croatia,HRV,1972,2061.694046444
Croatia,HRV,1973,2179.742449455
Croatia,HRV,1974,2192.762086962
Croatia,HRV,1975,2456.31853373
Croatia,HRV,1976,2326.197757086
Croatia,HRV,1977,2081.8635282429996
Croatia,HRV,1978,3347.9486404439995
Croatia,HRV,1979,3637.370266046
Croatia,HRV,1980,6428.554501403999
Croatia,HRV,1981,5574.29631813
Croatia,HRV,1982,6248.474384208
Croatia,HRV,1983,6873.661281382
Croatia,HRV,1984,8008.159061016
Croatia,HRV,1985,8775.63633877
Croatia,HRV,1986,10191.600000022001
Croatia,HRV,1987,11578.79999999
Croatia,HRV,1988,8462.400000009
Croatia,HRV,1989,8122.799999989001
Croatia,HRV,1990,5941.199999786999
Croatia,HRV,1991,4468.800000335
Croatia,HRV,1992,8174.096899398001
Croatia,HRV,1993,8133.013442295
Croatia,HRV,1994,7041.749999976
Croatia,HRV,1995,6808.499999993999
Croatia,HRV,1996,5643.696000091
Croatia,HRV,1997,5616.051862476
Croatia,HRV,1998,5646.962111642
Croatia,HRV,1999,3452.3862776920005
Croatia,HRV,2000,3350.460102332
Croatia,HRV,2001,3065.8736021030004
Croatia,HRV,2002,2233.4522040529996
Croatia,HRV,2003,4658.975999999
Croatia,HRV,2004,5603.61600006
Croatia,HRV,2005,6769.392000010001
Croatia,HRV,2006,6276.960000022001
Croatia,HRV,2007,6617.63502445
Croatia,HRV,2008,6266.859761272999
Croatia,HRV,2009,5841.118365273999
Croatia,HRV,2010,5952.767355454
Croatia,HRV,2011,5975.297862241
Croatia,HRV,2012,5876.106302427799
Croatia,HRV,2013,6039.136742828
Croatia,HRV,2014,6331.970703195999
Croatia,HRV,2015,2291.169012825
Croatia,HRV,2016,2314.479033981
Croatia,HRV,2017,4075.365840430001
Croatia,HRV,2018,4093.682126443
Cuba,CUB,1950,9.440000999999999
Cuba,CUB,1951,7.02
Cuba,CUB,1952,8.000001
Cuba,CUB,1953,20.4
Cuba,CUB,1954,11.000001
Cuba,CUB,1955,18
Cuba,CUB,1956,42.20001
Cuba,CUB,1957,39.80001
Cuba,CUB,1958,29.000001
Cuba,CUB,1959,95.81847843
Cuba,CUB,1960,126.23848742999999
Cuba,CUB,1961,116.33848743
Cuba,CUB,1962,137.8313032
Cuba,CUB,1963,606.809342
Cuba,CUB,1964,450.9595713
Cuba,CUB,1965,552.2975673000001
Cuba,CUB,1966,2282.3059267
Cuba,CUB,1967,6151.150248634999
Cuba,CUB,1968,4009.4421887460003
Cuba,CUB,1969,4076.6018919999997
Cuba,CUB,1970,7946.564941
Cuba,CUB,1971,23485.778015
Cuba,CUB,1972,18658.400587620003
Cuba,CUB,1973,11664.413977
Cuba,CUB,1974,9846.825728
Cuba,CUB,1975,21762.356262999998
Cuba,CUB,1976,25064.771127
Cuba,CUB,1977,10338.531996
Cuba,CUB,1978,74064.51606000001
Cuba,CUB,1979,77052.86730600001
Cuba,CUB,1980,56890.469698999994
Cuba,CUB,1981,68070.159139
Cuba,CUB,1982,2053.7340689000002
Cuba,CUB,1983,12062.415725393
Cuba,CUB,1984,12303.409124152999
Cuba,CUB,1985,6783.54984704
Cuba,CUB,1986,3850.944588
Cuba,CUB,1987,3157.473529204
Cuba,CUB,1988,4157.954763074
Cuba,CUB,1989,3643.4100861669995
Cuba,CUB,1990,3598.6835960150006
Cuba,CUB,1991,1213.263208
Cuba,CUB,1992,3240.3845123999995
Cuba,CUB,1993,856.122969931
Cuba,CUB,1994,478.7996693
Cuba,CUB,1995,2521.896272515
Cuba,CUB,1996,3180.7607649239994
Cuba,CUB,1997,490.1928792
Cuba,CUB,1998,268.25877199
Cuba,CUB,1999,1536.59475835
Cuba,CUB,2000,723.98681092
Cuba,CUB,2001,78.64559718
Cuba,CUB,2002,92.39764284
Cuba,CUB,2003,148.1603005
Cuba,CUB,2004,186.0817864
Cuba,CUB,2005,230.07732589999998
Cuba,CUB,2006,184.2599164
Cuba,CUB,2007,23.61694842
Cuba,CUB,2008,10.599999
Cuba,CUB,2009,11.900001
Cuba,CUB,2010,14.76
Cuba,CUB,2011,1451.819999
Cuba,CUB,2012,971.95999967
Cuba,CUB,2013,12.380001
Cuba,CUB,2014,12.399999000000001
Cuba,CUB,2015,13.353333
Cuba,CUB,2016,14.073332999999998
Cuba,CUB,2017,14.793332999999999
Cuba,CUB,2018,12.95401414
Curacao,CUW,1970,18.73867889
Curacao,CUW,1971,18.73867889
Curacao,CUW,1972,18.73867889
Curacao,CUW,1973,18.73867889
Curacao,CUW,1974,18.73867889
Curacao,CUW,1975,18.73867889
Curacao,CUW,1976,18.73867889
Curacao,CUW,1977,18.73867889
Curacao,CUW,1978,29.07907032
Curacao,CUW,1979,29.07907032
Curacao,CUW,1980,29.07907032
Curacao,CUW,1981,29.07907032
Curacao,CUW,1982,29.07907032
Curacao,CUW,1983,29.07907032
Curacao,CUW,1984,17.89885014
Curacao,CUW,1985,16.11730166
Curacao,CUW,1986,3.1493577960000003
Curacao,CUW,1987,16.80630575
Curacao,CUW,1988,21.01125849
Curacao,CUW,1989,30.61875635
Curacao,CUW,1990,31.03404381
Curacao,CUW,1996,516.8341899000001
Curacao,CUW,1997,699.6280554
Curacao,CUW,1998,698.8201921
Curacao,CUW,1999,630.2398767999999
Curacao,CUW,2000,724.6946217
Curacao,CUW,2001,989.5402928000001
Curacao,CUW,2002,539.73322623
Curacao,CUW,2003,765.7193606000001
Curacao,CUW,2004,633.5050244
Curacao,CUW,2005,5.858321189
Curacao,CUW,2006,218.1368889
Curacao,CUW,2007,134.33168480000003
Curacao,CUW,2008,929.4869272
Curacao,CUW,2009,1070.467768
Curacao,CUW,2010,806.4068894
Curacao,CUW,2011,933.195684
Curacao,CUW,2012,969.7491292000001
Curacao,CUW,2013,6372.8528504
Curacao,CUW,2014,6216.3945012
Curacao,CUW,2015,9153.494018000001
Curacao,CUW,2016,10416.038958000001
Curacao,CUW,2017,11332.910222
Curacao,CUW,2018,12625.142022
Democratic Republic of Congo,COD,1950,14.4
Democratic Republic of Congo,COD,1951,14.4
Democratic Republic of Congo,COD,1952,14.4
Democratic Republic of Congo,COD,1953,22.5
Democratic Republic of Congo,COD,1954,30.861
Democratic Republic of Congo,COD,1955,54.4005
Democratic Republic of Congo,COD,1956,60.903
Democratic Republic of Congo,COD,1957,78.39450000000001
Democratic Republic of Congo,COD,1958,85.05
Democratic Republic of Congo,COD,1959,104.175
Democratic Republic of Congo,COD,1960,117
Democratic Republic of Congo,COD,1961,124.60050000000001
Democratic Republic of Congo,COD,1962,123.75
Democratic Republic of Congo,COD,1963,173.25
Democratic Republic of Congo,COD,1964,179.32500000000002
Democratic Republic of Congo,COD,1965,192.376125
Democratic Republic of Congo,COD,1966,209.025
Democratic Republic of Congo,COD,1967,217.44449999999998
Democratic Republic of Congo,COD,1968,239.396625
Democratic Republic of Congo,COD,1969,260.1045
Democratic Republic of Congo,COD,1970,263.926125
Democratic Republic of Congo,COD,1971,236.476125
Democratic Republic of Congo,COD,1972,219.6045
Democratic Republic of Congo,COD,1973,205.2045
Democratic Republic of Congo,COD,1974,226.8945
Democratic Republic of Congo,COD,1975,226.8945
Democratic Republic of Congo,COD,1976,132.2325
Democratic Republic of Congo,COD,1977,71.0775
Democratic Republic of Congo,COD,1978,47.5425
Democratic Republic of Congo,COD,1979,27.6255
Democratic Republic of Congo,COD,1980,6.75
Democratic Republic of Congo,COD,1981,6.328125
Democratic Republic of Congo,COD,1982,5.90625
Democratic Republic of Congo,COD,1983,5.484375
Democratic Republic of Congo,COD,1984,5.0625
Democratic Republic of Congo,COD,1985,5.342625
Democratic Republic of Congo,COD,1986,4.28175
Democratic Republic of Congo,COD,1987,3.796875
Democratic Republic of Congo,COD,1988,3.375
Democratic Republic of Congo,COD,1989,2.953125
Democratic Republic of Congo,COD,1990,4.89375
Democratic Republic of Congo,COD,1991,4.078125
Democratic Republic of Congo,COD,1992,3.2625
Democratic Republic of Congo,COD,1993,2.446875
Democratic Republic of Congo,COD,1994,1.63125
Democratic Republic of Congo,COD,1995,0.815625
Denmark,DNK,1950,32721.405695010002
Denmark,DNK,1951,33986.61889924
Denmark,DNK,1952,35270.52273247
Denmark,DNK,1953,30503.110307169998
Denmark,DNK,1954,42853.40795805
Denmark,DNK,1955,44406.901805500005
Denmark,DNK,1956,38536.92462031
Denmark,DNK,1957,55927.61851523
Denmark,DNK,1958,45511.02989341
Denmark,DNK,1959,61440.98543683
Denmark,DNK,1960,52760.98514504
Denmark,DNK,1961,80327.14999558001
Denmark,DNK,1962,67923.18259309
Denmark,DNK,1963,84979.98832363
Denmark,DNK,1964,122343.85523243998
Denmark,DNK,1965,116398.62573608001
Denmark,DNK,1966,117478.97885669001
Denmark,DNK,1967,99874.50191333001
Denmark,DNK,1968,124872.951434293
Denmark,DNK,1969,146940.588789977
Denmark,DNK,1970,169190.54440615
Denmark,DNK,1971,99659.06420979601
Denmark,DNK,1972,101930.63410905999
Denmark,DNK,1973,96805.49098385
Denmark,DNK,1974,129122.323243814
Denmark,DNK,1975,87045.99803799999
Denmark,DNK,1976,117232.61642409701
